cmdCode,commodity,year,world_demand_value
8404,"Auxiliary plant for use with boilers of heading no. 8402 or 8403; e.g. economisers, super-heaters, soot removers, gas recoverers), condensers for steam or other vapour power units",2022,1188285365.888
8404,"Auxiliary plant for use with boilers of heading no. 8402 or 8403; e.g. economisers, super-heaters, soot removers, gas recoverers), condensers for steam or other vapour power units",2023,1244121874.123
8404,"Auxiliary plant for use with boilers of heading no. 8402 or 8403; e.g. economisers, super-heaters, soot removers, gas recoverers), condensers for steam or other vapour power units",2024,1152133776.7450001
8405,"Generators for producer or water gas with or without their purifiers acetylene gas generators and similar water process gas generators, with or without their purifiers",2015,442940433.242
8405,"Generators for producer or water gas with or without their purifiers acetylene gas generators and similar water process gas generators, with or without their purifiers",2016,459021689.353
8405,"Generators for producer or water gas with or without their purifiers acetylene gas generators and similar water process gas generators, with or without their purifiers",2017,511641536.631
8405,"Generators for producer or water gas with or without their purifiers acetylene gas generators and similar water process gas generators, with or without their purifiers",2018,521549142.977
8405,"Generators for producer or water gas with or without their purifiers acetylene gas generators and similar water process gas generators, with or without their purifiers",2019,708254750.3920001
8405,"Generators for producer or water gas with or without their purifiers acetylene gas generators and similar water process gas generators, with or without their purifiers",2020,579605826.914
8405,"Generators for producer or water gas with or without their purifiers acetylene gas generators and similar water process gas generators, with or without their purifiers",2021,603507414.301
8405,"Generators for producer or water gas with or without their purifiers acetylene gas generators and similar water process gas generators, with or without their purifiers",2022,572733773.909
8405,"Generators for producer or water gas with or without their purifiers acetylene gas generators and similar water process gas generators, with or without their purifiers",2023,734743611.569
8405,"Generators for producer or water gas with or without their purifiers acetylene gas generators and similar water process gas generators, with or without their purifiers",2024,742389197.663
8406,Turbines; steam and other vapour turbines,2015,4892533855.132
8406,Turbines; steam and other vapour turbines,2016,4539158091.085
8406,Turbines; steam and other vapour turbines,2017,4040979961.481
8406,Turbines; steam and other vapour turbines,2018,3702642873.781
8406,Turbines; steam and other vapour turbines,2019,2972238992.628
8406,Turbines; steam and other vapour turbines,2020,2883362801.599
8406,Turbines; steam and other vapour turbines,2021,2748861232.893
8406,Turbines; steam and other vapour turbines,2022,2715108904.307
8406,Turbines; steam and other vapour turbines,2023,2875980717.0099998
8406,Turbines; steam and other vapour turbines,2024,2893464937.847
8407,Reciprocating or rotary internal combustion piston engines,2015,41454004298.904
8407,Reciprocating or rotary internal combustion piston engines,2016,42256490430.277
8407,Reciprocating or rotary internal combustion piston engines,2017,43272438463.46
8407,Reciprocating or rotary internal combustion piston engines,2018,49990098152.58
8407,Reciprocating or rotary internal combustion piston engines,2019,49728549228.968
8407,Reciprocating or rotary internal combustion piston engines,2020,39198461694.475
8407,Reciprocating or rotary internal combustion piston engines,2021,42175427246.239
8407,Reciprocating or rotary internal combustion piston engines,2022,44879669158.716
8407,Reciprocating or rotary internal combustion piston engines,2023,48294034650.943
8407,Reciprocating or rotary internal combustion piston engines,2024,46681066078.254
8408,Compression-ignition internal combustion piston engines (diesel or semi-diesel engines),2015,37553718611.368
8408,Compression-ignition internal combustion piston engines (diesel or semi-diesel engines),2016,35500841990.699
8408,Compression-ignition internal combustion piston engines (diesel or semi-diesel engines),2017,39174861507.591
8408,Compression-ignition internal combustion piston engines (diesel or semi-diesel engines),2018,42281146893.987
8408,Compression-ignition internal combustion piston engines (diesel or semi-diesel engines),2019,39041204619.893
8408,Compression-ignition internal combustion piston engines (diesel or semi-diesel engines),2020,31757009433.825
8408,Compression-ignition internal combustion piston engines (diesel or semi-diesel engines),2021,37896195796.441
8408,Compression-ignition internal combustion piston engines (diesel or semi-diesel engines),2022,37597550683.972
8408,Compression-ignition internal combustion piston engines (diesel or semi-diesel engines),2023,41860018974.574
8408,Compression-ignition internal combustion piston engines (diesel or semi-diesel engines),2024,38731758450.23
8409,Parts suitable for use solely or principally with the engines of heading no. 8407 or 8408,2015,62616492102.048996
8409,Parts suitable for use solely or principally with the engines of heading no. 8407 or 8408,2016,60152130388.215004
8409,Parts suitable for use solely or principally with the engines of heading no. 8407 or 8408,2017,63774593891.748
8409,Parts suitable for use solely or principally with the engines of heading no. 8407 or 8408,2018,68257753467.413
8409,Parts suitable for use solely or principally with the engines of heading no. 8407 or 8408,2019,65274310596.749
8409,Parts suitable for use solely or principally with the engines of heading no. 8407 or 8408,2020,53812388830.681
8409,Parts suitable for use solely or principally with the engines of heading no. 8407 or 8408,2021,67160585642.1
8409,Parts suitable for use solely or principally with the engines of heading no. 8407 or 8408,2022,70386298190.077
8409,Parts suitable for use solely or principally with the engines of heading no. 8407 or 8408,2023,73459325193.107
8409,Parts suitable for use solely or principally with the engines of heading no. 8407 or 8408,2024,72985290211.388
8410,Turbines; hydraulic water wheels and regulators therefor,2015,1183286902.9789999
8410,Turbines; hydraulic water wheels and regulators therefor,2016,1007678909.477
8410,Turbines; hydraulic water wheels and regulators therefor,2017,829257163.823
8410,Turbines; hydraulic water wheels and regulators therefor,2018,747120693.656
8410,Turbines; hydraulic water wheels and regulators therefor,2019,695383324.67
8410,Turbines; hydraulic water wheels and regulators therefor,2020,589396228.613
8410,Turbines; hydraulic water wheels and regulators therefor,2021,608953544.72
8410,Turbines; hydraulic water wheels and regulators therefor,2022,608029124.505
8410,Turbines; hydraulic water wheels and regulators therefor,2023,682705449.942
8410,Turbines; hydraulic water wheels and regulators therefor,2024,758583545.595
8411,"Turbo-jets, turbo-propellers and other gas turbines",2015,95851633917.966
8411,"Turbo-jets, turbo-propellers and other gas turbines",2016,102153538521.716
8411,"Turbo-jets, turbo-propellers and other gas turbines",2017,125910526816.308
8411,"Turbo-jets, turbo-propellers and other gas turbines",2018,135966922266.918
8411,"Turbo-jets, turbo-propellers and other gas turbines",2019,149419952289.254
8411,"Turbo-jets, turbo-propellers and other gas turbines",2020,106404034894.499
8411,"Turbo-jets, turbo-propellers and other gas turbines",2021,106609970695.043
8411,"Turbo-jets, turbo-propellers and other gas turbines",2022,127420577811.675
8411,"Turbo-jets, turbo-propellers and other gas turbines",2023,153944753060.87
8411,"Turbo-jets, turbo-propellers and other gas turbines",2024,168675509584.747
8412,"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)",2015,16574618888.616
8412,"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)",2016,16460958741.129
8412,"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)",2017,18252268582.196
8412,"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)",2018,22368665254.142
8412,"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)",2019,23916030698.538002
8412,"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)",2020,22345931244.117
8412,"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)",2021,24873422768.831
8412,"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)",2022,25030025053.562
8412,"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)",2023,25278610930.078
8412,"Engines and motors; n.e.c. (e.g. reaction engines, hydraulic power engines, pneumatic power engines)",2024,25668232869.647
8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",2015,52498748436.299
8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",2016,50696031196.762
8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",2017,54909306070.063
8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",2018,60668308797.128
8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",2019,59763869758.749
8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",2020,55307010499.228
8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",2021,64964317552.551
8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",2022,66397257143.174
8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",2023,69692637045.067
8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",2024,70002495205.36101
8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",2015,62966390406.097
8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",2016,63445101425.974
8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",2017,67310719891.909996
8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",2018,72825731096.513
8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",2019,72456150909.476
8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",2020,70005365378.607
8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",2021,84625528622.115
8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",2022,10624205.723000001
8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",2023,2287695.0
8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",2024,1992199.0
8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan; gas-tight biological safety cabinets whether or not fitted with filters",2022,88518646044.922
8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan; gas-tight biological safety cabinets whether or not fitted with filters",2023,91115188628.599
8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan; gas-tight biological safety cabinets whether or not fitted with filters",2024,94899394581.184
8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",2015,40977727984.808
8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",2016,43015527790.344
8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",2017,46617616140.649
8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",2018,52934944551.636
8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",2019,53466894695.961
8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",2020,51849621303.462
8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",2021,62528478816.745
8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",2022,69469515511.427
8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",2023,70653815162.205
8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",2024,75456484611.091
8416,"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical grates, mechanical ash dischargers and similar appliances",2015,2120411893.464
8416,"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical grates, mechanical ash dischargers and similar appliances",2016,2075960107.435
8416,"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical grates, mechanical ash dischargers and similar appliances",2017,2315254314.098
8416,"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical grates, mechanical ash dischargers and similar appliances",2018,2344437218.341
8416,"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical grates, mechanical ash dischargers and similar appliances",2019,2163082964.268
8416,"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical grates, mechanical ash dischargers and similar appliances",2020,2186920024.406
8416,"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical grates, mechanical ash dischargers and similar appliances",2021,2164092670.61
8416,"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical grates, mechanical ash dischargers and similar appliances",2022,2033057872.556
8416,"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical grates, mechanical ash dischargers and similar appliances",2023,2155005002.104
8416,"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical grates, mechanical ash dischargers and similar appliances",2024,2187879965.449
8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",2015,4175798027.907
8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",2016,3657830740.425
8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",2017,3708802327.945
8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",2018,4109448673.364
8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",2019,4154119781.4
8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",2020,3699300520.396
8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",2021,3891496172.083
8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",2022,4609136822.578
8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",2023,5358663345.146
8417,"Furnaces and ovens; industrial or laboratory, including incinerators, non-electric",2024,5563573667.597
8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",2015,41837621602.576004
8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",2016,42150915615.877
8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",2017,45014569537.012
8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",2018,48145488552.953
8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",2019,48439645632.403
8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",2020,51994103786.619
8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",2021,67078892967.745
8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",2022,67686311713.437996
8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",2023,67074157712.6
8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",2024,66665190097.36
8419,"Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including instantaneous or non electric storage water heaters",2015,32398304086.989002
8419,"Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including instantaneous or non electric storage water heaters",2016,32489107444.701
8419,"Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including instantaneous or non electric storage water heaters",2017,34560634641.234
8419,"Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including instantaneous or non electric storage water heaters",2018,36508002980.286
8419,"Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including instantaneous or non electric storage water heaters",2019,39116060494.301
8419,"Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including instantaneous or non electric storage water heaters",2020,36590025602.782
8419,"Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including instantaneous or non electric storage water heaters",2021,41422486791.252
8419,"Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including instantaneous or non electric storage water heaters",2022,44418973421.997
8419,"Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including instantaneous or non electric storage water heaters",2023,48184014358.048996
8419,"Machinery, plant (not domestic), or laboratory equipment; electrically heated or not, (excluding items in 85.14) for the treatment of materials by a process involving change of temperature; including instantaneous or non electric storage water heaters",2024,49889385125.987
8420,"Machines; calendering or other rolling machines, for other than metal or glass and cylinders therefor",2015,956338550.127
8420,"Machines; calendering or other rolling machines, for other than metal or glass and cylinders therefor",2016,1147999593.079
8420,"Machines; calendering or other rolling machines, for other than metal or glass and cylinders therefor",2017,1218482134.263
8420,"Machines; calendering or other rolling machines, for other than metal or glass and cylinders therefor",2018,1290637791.997
8420,"Machines; calendering or other rolling machines, for other than metal or glass and cylinders therefor",2019,1169793753.26
8420,"Machines; calendering or other rolling machines, for other than metal or glass and cylinders therefor",2020,1093552952.114
8420,"Machines; calendering or other rolling machines, for other than metal or glass and cylinders therefor",2021,1360955667.5049999
8420,"Machines; calendering or other rolling machines, for other than metal or glass and cylinders therefor",2022,1579629382.01
8420,"Machines; calendering or other rolling machines, for other than metal or glass and cylinders therefor",2023,1699422832.455
8420,"Machines; calendering or other rolling machines, for other than metal or glass and cylinders therefor",2024,1777086529.122
8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",2015,50195985007.382
8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",2016,50666769848.451004
8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",2017,54545274899.183
8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",2018,60139550122.944
8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",2019,63262446735.68
8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",2020,67806287973.026
8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",2021,79080743177.096
8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",2022,82358231896.25
8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",2023,85802439381.925
8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",2024,87248945233.227
8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",2015,26824483274.581
8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",2016,27821528162.946
8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",2017,29890130172.277
8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",2018,32582161928.706
8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",2019,32683771310.225998
8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",2020,32962127039.489
8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",2021,37345287870.594
8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",2022,35730245131.171
8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",2023,38308466493.265
8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",2024,39760347768.306
8423,"Weighing machines; excluding balances of a sensitivity of 5cg or better, including weight operated counting or checking machines and weights of all kinds",2015,4070831752.068
8423,"Weighing machines; excluding balances of a sensitivity of 5cg or better, including weight operated counting or checking machines and weights of all kinds",2016,4096688856.04
8423,"Weighing machines; excluding balances of a sensitivity of 5cg or better, including weight operated counting or checking machines and weights of all kinds",2017,4208693099.7260003
8423,"Weighing machines; excluding balances of a sensitivity of 5cg or better, including weight operated counting or checking machines and weights of all kinds",2018,4504675430.273
8423,"Weighing machines; excluding balances of a sensitivity of 5cg or better, including weight operated counting or checking machines and weights of all kinds",2019,4338543173.555
8423,"Weighing machines; excluding balances of a sensitivity of 5cg or better, including weight operated counting or checking machines and weights of all kinds",2020,4695291236.228
8423,"Weighing machines; excluding balances of a sensitivity of 5cg or better, including weight operated counting or checking machines and weights of all kinds",2021,5603960126.181
8423,"Weighing machines; excluding balances of a sensitivity of 5cg or better, including weight operated counting or checking machines and weights of all kinds",2022,5129967566.181
8423,"Weighing machines; excluding balances of a sensitivity of 5cg or better, including weight operated counting or checking machines and weights of all kinds",2023,5060479558.079
8423,"Weighing machines; excluding balances of a sensitivity of 5cg or better, including weight operated counting or checking machines and weights of all kinds",2024,5101353598.387
8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",2015,15656341483.869999
8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",2016,15545693278.495
8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",2017,17130359341.425001
8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",2018,19146830226.425
8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",2019,18428804425.581
8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",2020,20707747736.195
8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",2021,24050362957.572
8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",2022,22746494516.223
8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",2023,22927418760.119
8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",2024,24203609280.971
8425,Pulley tackle and hoists other than skip hoists; winches and capstans; jacks,2015,6967519112.594
8425,Pulley tackle and hoists other than skip hoists; winches and capstans; jacks,2016,6365518594.867001
8425,Pulley tackle and hoists other than skip hoists; winches and capstans; jacks,2017,6739096378.225
8425,Pulley tackle and hoists other than skip hoists; winches and capstans; jacks,2018,7415402071.707
8425,Pulley tackle and hoists other than skip hoists; winches and capstans; jacks,2019,7194107726.461
8425,Pulley tackle and hoists other than skip hoists; winches and capstans; jacks,2020,6554327811.918
8425,Pulley tackle and hoists other than skip hoists; winches and capstans; jacks,2021,7960901750.610001
8425,Pulley tackle and hoists other than skip hoists; winches and capstans; jacks,2022,8216610938.6380005
8425,Pulley tackle and hoists other than skip hoists; winches and capstans; jacks,2023,8282242173.856
8425,Pulley tackle and hoists other than skip hoists; winches and capstans; jacks,2024,8676236949.028
8426,"Derricks, cranes, including cable cranes, mobile lifting frames, straddle carriers and works trucks fitted with a crane",2015,13382209201.348
8426,"Derricks, cranes, including cable cranes, mobile lifting frames, straddle carriers and works trucks fitted with a crane",2016,13121856722.73
8426,"Derricks, cranes, including cable cranes, mobile lifting frames, straddle carriers and works trucks fitted with a crane",2017,12185522214.572
8426,"Derricks, cranes, including cable cranes, mobile lifting frames, straddle carriers and works trucks fitted with a crane",2018,13293699985.104
8426,"Derricks, cranes, including cable cranes, mobile lifting frames, straddle carriers and works trucks fitted with a crane",2019,13159930645.661
8426,"Derricks, cranes, including cable cranes, mobile lifting frames, straddle carriers and works trucks fitted with a crane",2020,11162075482.545
8426,"Derricks, cranes, including cable cranes, mobile lifting frames, straddle carriers and works trucks fitted with a crane",2021,13078540667.678
8426,"Derricks, cranes, including cable cranes, mobile lifting frames, straddle carriers and works trucks fitted with a crane",2022,13800517095.1
8426,"Derricks, cranes, including cable cranes, mobile lifting frames, straddle carriers and works trucks fitted with a crane",2023,17665237950.423
8426,"Derricks, cranes, including cable cranes, mobile lifting frames, straddle carriers and works trucks fitted with a crane",2024,17135839330.307
8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,2015,14744973532.953
8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,2016,15215343018.659
8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,2017,17381286979.962
8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,2018,20405087087.666
8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,2019,20043871332.094
8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,2020,16252726300.598
8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,2021,20998355094.447998
8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,2022,26660314421.217
8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,2023,34795340033.862
8427,Fork-lift and other works trucks; fitted with lifting or handling equipment,2024,35454980704.745
8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",2015,24652564689.281002
8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",2016,24199066994.324
8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",2017,27203487681.104
8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",2018,30565074872.892
8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",2019,30673161946.163002
8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",2020,27753503471.242
8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",2021,32169820519.009
8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",2022,35083129263.826
8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",2023,39255147682.436
8428,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. lifts, escalators, conveyors, teleferics)",2024,40052983619.061005
8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",2015,32985188299.615
8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",2016,31992286358.956
8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",2017,38530330951.756004
8429,"Bulldozers, graders, levellers, scrapers, angledozers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers, self-propelled",2018,45785858147.658
